9064,4985,New Sub,2021-02-28 13:12:27,The Netherlands,6
9065,3081,Plan Renewal,2018-03-11 22:38:32,The Netherlands,5
9066,1903,New Plan,2018-05-14 06:48:25,Germany,9
9067,2305,Plan Renewal,2019-04-14 02:58:09,Austria,1
9068,2748,Data Add-on,2018-05-14 06:37:43,Germany,9
9069,512,Data Add-on,2021-10-07 09:38:50,The Netherlands,4
9070,1520,Plan Renewal,2020-12-22 01:41:44,Germany,1
9071,1444,Plan Renewal,2020-02-01 23:56:10,Poland,1
9072,928,Plan Renewal,2020-01-12 13:43:38,Belgium,7
9073,2113,Plan Renewal,2018-08-26 03:37:57,France,9
9074,4986,New Sub,2020-06-04 20:54:43,France,11
9075,146,Plan Renewal,2019-05-17 17:35:56,Poland,6
9076,1106,Plan Renewal,2020-07-13 08:14:24,The Netherlands,10
9077,4987,New Sub,2018-03-17 23:08:40,Austria,13
9078,4988,New Sub,2019-11-11 10:41:27,Germany,6
9079,1601,Plan Renewal,2019-09-23 15:49:09,Germany,5
9080,2438,New Plan,2020-03-09 02:46:46,The Netherlands,15
9081,4989,New Sub,2019-05-11 22:12:37,France,9
9082,1321,Data Add-on,2020-11-21 12:07:24,Germany,3
9083,2206,New Plan,2018-08-01 01:13:55,Germany,13
9084,2509,Plan Renewal,2018-08-09 17:19:21,The Netherlands,7
9085,4990,New Sub,2021-03-16 05:21:59,France,11
9086,1786,Data Add-on,2019-10-03 08:47:07,Poland,11
9087,4,Plan Renewal,2020-08-31 04:27:57,Germany,6
9088,4991,New Sub,2021-09-23 05:16:46,Belgium,14
9089,964,Plan Renewal,2018-07-02 06:54:17,Germany,11
9090,2114,Plan Renewal,2019-05-17 12:03:14,The Netherlands,4
9091,4992,New Sub,2021-12-23 10:59:47,France,0
9092,4993,New Sub,2019-05-01 21:29:39,The Netherlands,13
9093,1476,Data Add-on,2019-04-10 01:45:30,Germany,13
9094,2267,New Plan,2019-09-25 17:24:53,Germany,1
9095,785,Plan Renewal,2018-09-09 21:09:48,Austria,11
9096,1800,Plan Renewal,2021-01-15 13:14:43,Germany,15
9097,2715,Plan Renewal,2019-02-17 04:21:29,The Netherlands,8
9098,4994,New Sub,2020-03-25 06:07:00,Belgium,9
9099,625,Plan Renewal,2019-12-26 09:35:03,France,5
9100,1944,Data Add-on,2021-03-11 05:50:48,Austria,2
9101,4995,New Sub,2020-11-06 04:40:16,The Netherlands,2
9102,4996,New Sub,2018-09-08 10:15:53,The Netherlands,14
9103,63,Data Add-on,2019-08-01 17:04:38,Poland,11
9104,1634,Plan Renewal,2018-07-31 03:06:58,The Netherlands,9
9105,679,New Plan,2018-12-04 14:28:27,France,7
9106,1011,Plan Renewal,2018-01-14 19:01:58,The Netherlands,5
9107,3135,New Plan,2018-01-25 22:09:00,The Netherlands,14
9108,836,Data Add-on,2021-10-07 11:16:08,Belgium,2
9109,2718,Data Add-on,2021-06-29 17:30:35,Austria,12
9110,76,Plan Renewal,2020-10-20 05:51:59,Poland,14
9111,2629,Plan Renewal,2018-02-23 01:10:21,Germany,2
9112,2618,Plan Renewal,2021-04-29 13:18:40,Belgium,12
9113,721,Data Add-on,2018-10-14 19:10:57,Belgium,2
9114,2551,Data Add-on,2021-08-16 18:53:16,Austria,12
9115,4997,New Sub,2020-11-15 09:27:38,France,3
9116,1504,Data Add-on,2020-04-27 09:01:33,Germany,8
9117,2093,Data Add-on,2020-09-22 16:39:35,Belgium,11
9118,2698,Plan Renewal,2021-07-17 05:08:50,France,7
9119,4998,New Sub,2019-08-08 05:49:21,Poland,6
9120,2794,Plan Renewal,2018-03-31 14:35:13,Germany,15
9121,1229,Data Add-on,2021-05-18 19:17:01,Germany,0
9122,1414,Plan Renewal,2020-11-24 18:14:16,The Netherlands,6
9123,4999,New Sub,2020-09-20 08:10:00,The Netherlands,14
9124,1286,Plan Renewal,2018-09-09 20:05:02,Germany,12
9125,2961,Plan Renewal,2018-08-14 22:49:12,The Netherlands,15
9126,5000,New Sub,2018-02-03 09:27:18,Germany,8
9127,3011,Plan Renewal,2019-09-01 00:01:43,France,4
9128,1172,Plan Renewal,2020-09-30 08:15:12,Poland,8
9129,2728,Plan Renewal,2020-10-28 08:28:19,France,1
9130,1377,Plan Renewal,2020-06-30 11:07:41,The Netherlands,13
9131,1915,Data Add-on,2020-11-12 00:34:29,Belgium,0
9132,5001,New Sub,2020-05-12 02:21:14,Belgium,11
9133,2170,Plan Renewal,2018-06-14 17:01:12,Germany,6
9134,1947,Data Add-on,2018-05-17 08:26:10,France,4
9135,1738,Plan Renewal,2021-08-15 18:48:06,Poland,15
9136,5002,New Sub,2020-04-28 05:39:56,France,1
9137,1868,Plan Renewal,2018-11-22 05:27:44,Germany,6
9138,898,Plan Renewal,2020-03-21 07:12:38,France,3
9139,2304,Plan Renewal,2020-05-23 14:19:38,France,6
9140,567,Plan Renewal,2018-05-12 05:17:55,France,11
9141,5003,New Sub,2020-08-10 17:21:41,Austria,8
9142,962,Plan Renewal,2021-04-11 12:31:53,Germany,2
9143,1703,Plan Renewal,2020-08-06 01:11:02,Belgium,2
9144,336,Plan Renewal,2018-04-08 20:17:58,Belgium,4
9145,1661,Data Add-on,2020-09-11 15:48:52,Germany,3
9146,1979,Plan Renewal,2018-09-02 12:26:19,The Netherlands,1
9147,3065,Plan Renewal,2019-01-19 09:09:40,Poland,14
9148,884,Plan Renewal,2019-06-06 01:35:22,Poland,13
9149,5004,New Sub,2019-08-17 11:45:09,The Netherlands,13
9150,2656,Plan Renewal,2019-01-02 08:33:01,Germany,14
9151,5005,New Sub,2021-08-18 11:27:26,The Netherlands,13
9152,2056,Plan Renewal,2020-02-17 12:27:56,The Netherlands,1
9153,1476,Plan Renewal,2018-08-24 14:10:59,Germany,13
9154,2892,Plan Renewal,2020-07-24 12:32:16,Poland,6
9155,2825,Plan Renewal,2018-10-28 03:34:57,Austria,14
9156,396,Data Add-on,2019-08-07 18:59:08,Belgium,3
9157,5006,New Sub,2018-08-15 00:55:39,Germany,3
9158,1960,Plan Renewal,2020-08-06 09:37:25,The Netherlands,13
9159,2207,Plan Renewal,2021-08-29 02:31:33,France,6
9160,5007,New Sub,2021-04-21 00:15:01,Austria,1
9161,1254,Plan Renewal,2018-02-14 05:38:18,The Netherlands,4
9162,2476,Plan Renewal,2021-10-31 23:39:38,Germany,8
9163,1688,Data Add-on,2018-09-08 12:18:15,Germany,3
9164,5008,New Sub,2021-05-30 07:42:34,Poland,7
9165,5009,New Sub,2020-09-24 18:20:50,Poland,14
9166,372,New Plan,2020-02-07 09:43:36,Belgium,15
9167,2678,Plan Renewal,2021-06-16 23:08:10,Poland,9
9168,2466,Plan Renewal,2020-08-11 05:39:20,Austria,15
9169,2332,Plan Renewal,2021-09-03 07:32:17,France,13
9170,2090,Plan Renewal,2021-10-25 04:21:46,Austria,11
9171,2953,New Plan,2018-07-25 22:32:26,France,7
9172,5010,New Sub,2019-09-10 19:50:31,France,13
9173,211,Data Add-on,2018-06-17 06:29:55,Austria,13
9174,688,Plan Renewal,2019-12-12 00:57:06,The Netherlands,2
9175,5011,New Sub,2018-01-17 04:37:16,France,10
9176,1354,Data Add-on,2020-10-17 03:35:56,The Netherlands,14
9177,1438,Data Add-on,2020-08-20 01:32:43,Germany,5
9178,2613,Data Add-on,2020-12-27 11:08:53,Germany,13
9179,1059,Plan Renewal,2020-10-04 21:44:16,The Netherlands,12
9180,840,Plan Renewal,2020-07-13 02:01:35,Poland,6
9181,83,Data Add-on,2019-08-31 02:17:47,Austria,12
9182,1668,Data Add-on,2019-05-17 04:39:55,The Netherlands,3
9183,2438,Plan Renewal,2018-07-21 10:45:12,The Netherlands,5
9184,1091,Plan Renewal,2019-08-16 13:26:52,Poland,0
9185,5012,New Sub,2020-12-12 06:16:21,Poland,14
9186,1071,Plan Renewal,2021-12-07 04:08:54,Germany,3
9187,1148,Plan Renewal,2020-10-19 03:28:52,Poland,14
9188,660,Plan Renewal,2021-07-21 14:39:02,Germany,9
9189,5013,New Sub,2020-01-13 04:52:49,France,2
9190,3022,Plan Renewal,2020-01-07 00:52:00,Belgium,14
9191,1301,Data Add-on,2021-05-07 02:26:17,France,10
9192,385,Plan Renewal,2019-12-24 13:57:19,Germany,13
9193,2912,Plan Renewal,2019-01-02 18:55:38,Germany,11
9194,1576,Data Add-on,2020-09-07 06:47:56,The Netherlands,3
9195,2734,Data Add-on,2019-10-04 17:38:34,Poland,13
9196,2685,Data Add-on,2020-12-10 01:29:38,The Netherlands,14
9197,1778,Data Add-on,2021-01-11 10:41:07,Poland,14
9198,1679,Plan Renewal,2018-08-21 04:27:55,France,7
9199,5014,New Sub,2018-11-16 05:38:05,Poland,0
9200,1551,Plan Renewal,2018-01-15 02:30:28,Germany,14
9201,1855,Data Add-on,2019-09-21 06:27:46,Austria,5
9202,264,Plan Renewal,2018-08-30 04:28:11,Poland,4
9203,5015,New Sub,2019-10-09 16:06:48,France,5
9204,2024,Plan Renewal,2018-07-15 13:43:12,France,14
9205,5016,New Sub,2019-09-13 20:28:07,The Netherlands,7
9206,2763,Plan Renewal,2018-05-21 22:06:29,Belgium,9
9207,2739,Plan Renewal,2021-03-24 02:05:26,France,15
9208,67,Plan Renewal,2018-11-24 00:47:57,The Netherlands,5
9209,1992,Plan Renewal,2019-07-30 14:59:15,The Netherlands,6
9210,5017,New Sub,2021-05-07 11:43:01,Austria,9
9211,2099,Plan Renewal,2019-08-03 21:59:21,France,4
9212,5018,New Sub,2019-12-08 14:24:19,Austria,6
9213,1983,Plan Renewal,2021-01-03 08:55:01,France,13
9214,2939,Data Add-on,2018-12-02 06:19:15,France,9
9215,151,Plan Renewal,2019-11-24 03:37:18,France,3
9216,64,Plan Renewal,2019-02-26 05:10:43,The Netherlands,2
9217,5019,New Sub,2021-08-31 07:27:24,Belgium,11
9218,1513,Plan Renewal,2020-01-08 14:59:41,Germany,13
9219,130,Plan Renewal,2021-12-09 01:24:49,Belgium,13
9220,245,Plan Renewal,2020-01-21 10:42:12,Austria,10
9221,1324,Plan Renewal,2022-01-08 10:25:50,The Netherlands,12
9222,2267,Data Add-on,2018-08-22 01:36:24,Germany,6
9223,459,Plan Renewal,2021-08-04 09:10:30,France,4
9224,1215,Plan Renewal,2019-09-27 14:07:45,France,6
9225,5020,New Sub,2020-06-23 12:08:31,France,4
9226,1843,Plan Renewal,2018-11-15 06:29:25,Austria,6
9227,1514,Data Add-on,2019-05-04 14:43:47,Germany,13
9228,332,Plan Renewal,2020-05-19 16:59:44,Germany,4
9229,5021,New Sub,2018-10-07 08:19:27,Belgium,0
9230,2230,Plan Renewal,2019-02-15 20:01:14,Germany,15
9231,1905,Plan Renewal,2021-01-04 12:48:21,Belgium,13
9232,2297,Data Add-on,2019-02-26 00:21:10,France,15
9233,1401,Data Add-on,2018-10-01 17:24:01,Belgium,1
9234,366,Plan Renewal,2019-01-04 04:26:05,Poland,5
9235,837,Plan Renewal,2021-11-06 10:12:05,Poland,9
9236,5022,New Sub,2020-02-08 13:29:38,Poland,0
9237,1467,Plan Renewal,2018-11-06 22:27:30,Poland,11
9238,1831,SIM Change,2019-03-29 23:18:40,Austria,0
9239,1490,Plan Renewal,2019-02-20 04:53:34,The Netherlands,13
9240,67,Plan Renewal,2019-09-25 07:58:51,The Netherlands,5
9241,1030,Plan Renewal,2019-11-12 04:43:19,Germany,3
9242,458,Plan Renewal,2018-12-26 20:12:01,The Netherlands,7
9243,1332,New Plan,2018-04-03 14:43:03,Belgium,11
9244,1556,Plan Renewal,2018-12-16 12:36:13,Poland,12
9245,5023,New Sub,2019-08-01 17:49:23,Belgium,11
9246,345,Data Add-on,2019-09-07 01:01:14,The Netherlands,2
9247,2093,Plan Renewal,2019-11-12 16:49:11,Belgium,11
9248,2192,Plan Renewal,2018-06-26 23:10:41,Austria,15
9249,5024,New Sub,2019-10-19 11:19:20,Germany,10
9250,168,Plan Renewal,2020-07-13 11:34:52,France,12
9251,2742,Plan Renewal,2020-12-23 23:24:35,Germany,0
9252,144,Plan Renewal,2021-03-12 04:48:05,Poland,15
9253,5025,New Sub,2018-03-24 01:50:10,Belgium,0
9254,5026,New Sub,2018-08-11 06:14:33,Germany,6
9255,1619,Plan Renewal,2019-04-07 21:53:02,Poland,5
9256,319,Data Add-on,2019-01-01 08:39:00,Belgium,10
9257,1756,Plan Renewal,2019-09-28 09:35:04,France,15
9258,373,New Plan,2019-10-28 12:41:17,France,11
9259,1570,Plan Renewal,2018-11-23 19:01:30,Germany,0
9260,3108,Data Add-on,2020-08-19 01:50:17,France,13
9261,2474,Plan Renewal,2018-09-24 22:35:20,The Netherlands,7
9262,965,Plan Renewal,2021-07-11 02:07:55,Belgium,1
9263,852,Plan Renewal,2020-08-14 05:10:25,The Netherlands,13
9264,2229,New Plan,2019-04-17 21:32:47,The Netherlands,0
9265,357,Plan Renewal,2021-11-17 11:29:07,Belgium,8
9266,5027,New Sub,2020-08-09 20:40:56,The Netherlands,1
9267,1499,Plan Renewal,2021-11-18 14:02:05,Belgium,13
9268,491,Data Add-on,2019-12-05 07:58:39,Poland,7
9269,689,Data Add-on,2021-02-13 18:28:00,Belgium,15
9270,5028,New Sub,2019-08-09 23:18:52,Poland,10
9271,3096,Plan Renewal,2019-12-23 21:35:29,Germany,1
9272,2401,Plan Renewal,2020-06-20 04:30:55,France,12
9273,2129,Plan Renewal,2020-08-15 12:36:47,Belgium,10
9274,1725,Plan Renewal,2018-09-05 08:46:07,The Netherlands,11
9275,1317,Plan Renewal,2019-01-17 02:33:03,Germany,8
9276,1400,Plan Renewal,2020-05-28 03:46:10,The Netherlands,12
9277,2798,Plan Renewal,2020-04-11 19:08:40,Poland,5
9278,2974,Plan Renewal,2019-08-28 10:27:52,Poland,9
9279,651,Plan Renewal,2021-03-24 03:19:20,Poland,0
9280,3129,Plan Renewal,2018-04-09 20:50:53,Germany,12
9281,939,Plan Renewal,2019-10-05 18:56:13,France,1
9282,5029,New Sub,2019-05-10 11:33:18,The Netherlands,6
9283,938,Plan Renewal,2018-05-28 00:21:17,Germany,15
9284,5030,New Sub,2018-02-05 21:59:22,Belgium,15
9285,2221,Plan Renewal,2018-02-08 21:39:56,Belgium,2
9286,1129,New Plan,2018-02-11 23:55:46,Poland,13
9287,1749,Plan Renewal,2018-12-16 11:14:50,Poland,9
9288,5031,New Sub,2020-06-26 12:23:40,Austria,4
9289,3078,Plan Renewal,2018-09-19 02:48:53,Germany,2
9290,5032,New Sub,2021-02-06 09:22:35,Poland,4
9291,5033,New Sub,2019-06-14 11:05:47,Germany,7
9292,5034,New Sub,2021-02-13 08:01:14,Germany,1
9293,5035,New Sub,2020-06-28 15:29:25,Poland,14
9294,740,Data Add-on,2018-06-15 11:35:02,The Netherlands,10
9295,1556,Data Add-on,2020-05-01 02:30:55,Poland,12
9296,1305,Plan Renewal,2020-12-18 14:35:10,Germany,15
9297,2856,Data Add-on,2020-01-06 05:01:15,The Netherlands,2
9298,540,Plan Renewal,2020-06-15 20:43:04,The Netherlands,0
9299,323,Plan Renewal,2018-02-19 08:53:54,The Netherlands,15
9300,2810,Plan Renewal,2021-08-30 14:23:21,The Netherlands,5
9301,3017,Plan Renewal,2020-04-08 10:57:54,France,1
9302,277,Data Add-on,2018-03-17 02:27:50,Austria,3
9303,230,New Plan,2019-08-08 06:19:32,Belgium,10
9304,1038,Data Add-on,2019-01-21 12:52:50,France,5
9305,3144,Data Add-on,2020-10-27 04:58:01,Belgium,9
9306,5036,New Sub,2019-12-11 01:59:54,The Netherlands,6
9307,5037,New Sub,2019-10-26 01:50:36,The Netherlands,13
9308,324,Plan Renewal,2019-07-22 19:21:26,Germany,3
9309,1292,Plan Renewal,2019-01-27 03:41:13,Poland,1
9310,1380,Data Add-on,2020-10-18 08:56:40,France,3
9311,3072,Plan Renewal,2020-04-28 07:12:49,Germany,12
9312,2430,Plan Renewal,2021-07-22 11:32:04,Austria,1
9313,2255,Plan Renewal,2020-03-31 22:16:36,The Netherlands,3
9314,13,Data Add-on,2019-06-10 04:15:59,France,5
9315,968,Plan Renewal,2019-01-14 23:44:51,Germany,11
9316,2529,Data Add-on,2018-06-04 12:05:19,France,13
9317,5038,New Sub,2018-04-11 12:12:43,France,2
9318,1770,Plan Renewal,2021-05-17 12:15:23,The Netherlands,14
9319,905,Data Add-on,2018-07-28 20:54:06,Belgium,5
9320,2763,Plan Renewal,2021-06-03 04:19:22,Belgium,9
9321,5039,New Sub,2018-07-12 19:49:13,Germany,14
9322,716,Plan Renewal,2021-03-14 18:06:30,Poland,7
9323,1782,Plan Renewal,2021-07-29 20:41:11,The Netherlands,11
9324,1700,Data Add-on,2019-05-07 22:26:37,Austria,15
9325,325,Plan Renewal,2021-02-21 18:28:47,Poland,4
9326,1680,Plan Renewal,2018-06-21 06:56:01,Germany,14
9327,2995,Plan Renewal,2019-03-07 16:38:43,Austria,14
9328,5040,New Sub,2021-03-04 23:31:05,France,6
9329,5041,New Sub,2020-08-28 14:12:24,Austria,5
9330,2291,New Plan,2020-04-30 19:52:04,Poland,13
9331,2035,Plan Renewal,2021-07-16 21:13:49,Poland,1
9332,5042,New Sub,2020-04-04 10:58:04,Germany,14
9333,1365,Plan Renewal,2019-12-08 23:26:01,Belgium,15
9334,5043,New Sub,2018-07-25 23:13:31,The Netherlands,15
9335,5044,New Sub,2019-07-07 02:31:13,Germany,5
9336,3065,Data Add-on,2020-11-04 11:05:09,Poland,14
9337,1158,Plan Renewal,2021-12-15 01:56:07,The Netherlands,1
9338,1062,Plan Renewal,2018-01-13 04:05:43,Austria,8
9339,1011,Plan Renewal,2020-03-12 09:19:29,The Netherlands,5
9340,2309,Plan Renewal,2020-06-23 05:18:31,Germany,5
9341,310,Data Add-on,2020-08-10 01:37:26,France,7
9342,768,Plan Renewal,2021-03-25 20:28:05,France,8
9343,1651,Data Add-on,2021-07-04 17:30:39,The Netherlands,15
9344,5045,New Sub,2019-01-07 11:03:39,The Netherlands,10
9345,853,Data Add-on,2018-10-18 19:35:20,Germany,14
9346,2472,Plan Renewal,2021-11-01 18:43:24,Austria,10
9347,5046,New Sub,2019-03-09 22:07:51,Poland,5
9348,1289,Plan Renewal,2020-05-27 20:41:44,Belgium,8
9349,570,Plan Renewal,2021-12-20 12:51:59,France,15
9350,2605,Plan Renewal,2019-03-24 02:40:52,Germany,15
9351,5047,New Sub,2018-08-22 04:25:59,France,7
9352,781,Data Add-on,2019-05-11 19:53:08,Germany,13
9353,2457,Plan Renewal,2020-08-31 04:59:06,France,2
9354,1371,Data Add-on,2019-10-03 12:27:18,Germany,14
9355,2860,Plan Renewal,2021-03-05 20:17:59,Poland,15
9356,2910,Plan Renewal,2018-10-21 18:40:22,Germany,4
9357,240,Plan Renewal,2021-09-23 20:51:31,Germany,14
9358,374,Data Add-on,2018-01-21 10:42:44,Germany,8
9359,5048,New Sub,2019-08-06 00:52:33,France,5
9360,1747,Plan Renewal,2021-10-17 09:44:23,Poland,8
9361,1126,Plan Renewal,2020-02-04 20:02:15,The Netherlands,5
9362,1264,Plan Renewal,2019-06-23 07:13:40,Belgium,12
9363,2282,Plan Renewal,2018-06-07 20:43:00,Poland,15
9364,1705,Data Add-on,2018-06-14 15:47:49,Poland,0
9365,5049,New Sub,2021-09-13 18:36:34,Austria,4
9366,5050,New Sub,2021-03-26 00:59:03,Belgium,14
9367,1730,Data Add-on,2021-08-11 20:39:30,The Netherlands,6
9368,1711,Plan Renewal,2020-06-28 00:15:54,Poland,1
9369,1593,Plan Renewal,2020-12-03 23:05:52,Germany,10
9370,1657,Plan Renewal,2020-03-28 11:17:42,Belgium,2
9371,2497,Plan Renewal,2020-11-25 15:02:10,Germany,13
9372,466,Data Add-on,2018-05-11 02:15:11,The Netherlands,0
9373,346,Plan Renewal,2020-09-21 19:05:37,Belgium,9
9374,1423,New Plan,2018-02-22 00:18:37,The Netherlands,8
9375,1815,Plan Renewal,2020-01-29 06:03:37,France,10
9376,1474,Plan Renewal,2020-06-17 20:09:48,Poland,13
9377,5051,New Sub,2018-05-31 03:42:32,Germany,15
9378,1203,Plan Renewal,2019-07-15 09:54:04,France,12
9379,2437,Plan Renewal,2019-04-26 20:56:37,Germany,4
9380,459,Plan Renewal,2020-01-26 02:47:54,France,4
9381,5052,New Sub,2021-03-15 20:55:40,The Netherlands,10
9382,5053,New Sub,2019-05-14 03:55:42,Germany,4
9383,2084,Plan Renewal,2021-12-16 07:41:08,The Netherlands,3
9384,5054,New Sub,2021-02-16 11:01:33,France,3
9385,1035,Plan Renewal,2018-01-30 13:02:11,Belgium,6
9386,1570,Plan Renewal,2018-04-27 23:11:26,Germany,0
9387,5055,New Sub,2021-04-19 16:34:20,Poland,12
9388,3017,Plan Renewal,2019-07-09 05:05:36,France,1
9389,153,Plan Renewal,2021-03-24 21:41:10,Poland,0
9390,2735,Plan Renewal,2021-03-20 17:04:58,Poland,5
9391,5056,New Sub,2021-09-18 02:18:59,Austria,14
9392,785,Plan Renewal,2020-12-23 22:35:06,Austria,11
9393,5057,New Sub,2018-10-31 06:56:03,France,5
9394,1585,Plan Renewal,2018-09-05 12:55:23,The Netherlands,15
9395,941,SIM Change,2021-08-10 10:17:47,The Netherlands,2
9396,944,Plan Renewal,2021-09-03 10:14:41,France,3
9397,1308,Plan Renewal,2019-08-19 02:20:03,The Netherlands,3
9398,1173,Data Add-on,2021-04-30 05:31:12,The Netherlands,6
9399,2304,Plan Renewal,2019-07-29 04:04:38,France,6
9400,2464,Plan Renewal,2021-10-21 03:39:45,Poland,8
9401,2871,Data Add-on,2018-01-29 09:29:18,Austria,10
9402,1892,Plan Renewal,2019-12-17 12:35:02,Belgium,12
9403,2409,Plan Renewal,2020-12-21 16:48:41,France,10
9404,2497,Plan Renewal,2020-07-25 04:18:47,Germany,13
9405,5058,New Sub,2020-02-15 02:28:19,Germany,1
9406,2668,Plan Renewal,2021-04-14 10:28:21,Poland,8
9407,712,Data Add-on,2020-11-06 10:20:56,Austria,13
9408,2664,Data Add-on,2020-05-12 16:56:12,Belgium,9
9409,2730,Plan Renewal,2021-02-23 10:32:20,The Netherlands,8
9410,2999,Plan Renewal,2021-06-06 19:49:22,Poland,14
9411,1654,Plan Renewal,2021-05-15 15:26:55,France,5
9412,5059,New Sub,2021-09-21 06:46:58,Germany,2
9413,1045,New Plan,2021-02-03 07:30:45,Belgium,11
9414,322,Plan Renewal,2018-09-02 17:16:41,Austria,10
9415,1096,Plan Renewal,2019-09-09 19:42:36,The Netherlands,9
9416,24,Plan Renewal,2019-08-28 15:14:28,Germany,5
9417,1146,Plan Renewal,2019-03-17 18:04:00,The Netherlands,9
9418,3005,Plan Renewal,2021-05-09 11:32:46,Belgium,3
9419,904,New Plan,2018-10-17 18:07:28,Belgium,1
9420,1212,Data Add-on,2021-04-08 20:43:43,Belgium,9
9421,5060,New Sub,2021-10-10 03:10:29,France,1
9422,2576,Plan Renewal,2021-03-20 02:38:35,The Netherlands,8
9423,434,Plan Renewal,2019-12-08 02:02:55,Belgium,7
9424,1010,Plan Renewal,2020-05-14 06:44:17,France,14
9425,1571,Plan Renewal,2021-02-04 17:45:35,France,3
9426,2624,New Plan,2021-12-09 14:55:42,Poland,5
9427,1363,Plan Renewal,2021-05-21 03:37:31,Belgium,13
9428,3032,Data Add-on,2019-12-27 05:45:36,The Netherlands,10
9429,1294,Plan Renewal,2021-02-13 09:28:40,Belgium,3
9430,2294,Plan Renewal,2019-02-15 18:03:07,France,8
9431,2358,Plan Renewal,2021-06-19 02:52:37,Belgium,1
9432,1791,Plan Renewal,2021-08-24 10:17:58,France,4
9433,5061,New Sub,2020-02-26 17:11:43,Germany,15
9434,2445,SIM Change,2020-06-14 04:32:19,The Netherlands,4
9435,718,Data Add-on,2018-05-08 02:26:02,France,5
9436,2271,Plan Renewal,2019-04-05 23:21:56,Austria,6
9437,5062,New Sub,2019-04-23 09:02:58,Belgium,15
9438,2161,New Plan,2020-08-13 16:30:04,The Netherlands,0
9439,124,Plan Renewal,2020-07-30 06:54:36,Belgium,4
9440,5063,New Sub,2019-06-17 12:49:28,Austria,6
9441,5064,New Sub,2019-03-23 09:07:43,The Netherlands,10
9442,829,Plan Renewal,2018-03-20 21:10:02,Austria,6
9443,269,Plan Renewal,2019-02-22 15:53:20,The Netherlands,12
9444,1756,New Plan,2018-12-16 18:30:01,France,0
9445,5065,New Sub,2020-08-02 01:15:33,France,11
9446,2054,Plan Renewal,2021-12-12 10:46:50,France,13
9447,772,Plan Renewal,2022-01-07 16:02:14,France,4
9448,419,Plan Renewal,2020-01-14 21:08:39,France,15
9449,2773,Plan Renewal,2018-06-17 15:58:30,Germany,7
9450,1340,Plan Renewal,2021-11-25 19:14:47,Germany,8
9451,646,Plan Renewal,2021-03-28 07:11:58,Belgium,9
9452,5066,New Sub,2020-10-29 09:39:48,Germany,1
9453,2836,Plan Renewal,2020-05-22 13:38:10,The Netherlands,9
9454,1233,Plan Renewal,2021-10-21 18:28:26,The Netherlands,5
9455,5067,New Sub,2019-02-24 11:51:55,Poland,1
9456,796,Plan Renewal,2021-08-13 00:58:05,France,8
9457,2771,Plan Renewal,2021-05-11 05:29:03,France,15
9458,1492,Plan Renewal,2018-04-17 04:19:08,Belgium,1
9459,841,Plan Renewal,2021-05-25 04:33:46,The Netherlands,14
9460,5068,New Sub,2019-04-22 09:49:03,Austria,12
9461,2280,Plan Renewal,2021-09-04 01:21:54,Belgium,6
9462,706,Plan Renewal,2020-04-13 19:47:58,Germany,13
9463,1360,Plan Renewal,2020-03-13 03:28:19,Poland,1
9464,1431,Plan Renewal,2018-03-01 21:07:02,The Netherlands,11
9465,5069,New Sub,2020-12-25 14:02:18,France,4
9466,985,Plan Renewal,2021-01-30 15:24:36,The Netherlands,4
9467,5070,New Sub,2018-08-17 22:05:54,France,6
9468,882,New Plan,2019-07-01 07:18:16,The Netherlands,15
9469,807,Plan Renewal,2018-10-27 11:53:40,Germany,10
9470,5071,New Sub,2021-07-16 01:15:15,Belgium,14
9471,5072,New Sub,2020-09-08 16:59:17,France,12
9472,5073,New Sub,2018-03-05 14:51:47,Austria,3
9473,342,Plan Renewal,2020-10-05 05:28:18,Germany,5
9474,5074,New Sub,2019-11-10 14:26:04,Austria,13
9475,206,Plan Renewal,2018-07-01 01:17:32,Belgium,9
9476,1915,Data Add-on,2019-10-18 16:50:15,Belgium,0
9477,447,Plan Renewal,2019-11-17 10:59:48,Poland,4
9478,2032,Data Add-on,2018-05-10 17:56:13,Poland,9
9479,1240,Plan Renewal,2021-11-16 19:05:14,Austria,8
9480,1840,Plan Renewal,2018-12-29 14:50:57,Poland,3
9481,47,Plan Renewal,2018-04-21 13:00:56,The Netherlands,14
9482,1241,Data Add-on,2018-03-25 01:31:03,France,1
9483,966,Data Add-on,2021-01-06 17:57:17,Poland,3
9484,2416,Plan Renewal,2020-09-24 01:59:50,The Netherlands,11
9485,191,Plan Renewal,2021-04-19 08:24:39,The Netherlands,0
9486,393,Plan Renewal,2020-07-29 06:08:53,Poland,15
9487,2139,Plan Renewal,2021-02-09 13:22:24,Austria,11
9488,2655,Plan Renewal,2020-02-26 11:24:18,Belgium,15
9489,2454,Plan Renewal,2021-04-13 02:10:25,Belgium,1
9490,1297,SIM Change,2018-03-01 08:50:49,France,8
9491,689,Plan Renewal,2018-03-04 11:45:02,Belgium,15
9492,490,Plan Renewal,2021-01-09 00:40:16,Belgium,6
9493,397,Plan Renewal,2020-03-24 12:32:41,Germany,7
9494,939,Plan Renewal,2019-11-12 18:50:34,France,1
9495,1987,Plan Renewal,2021-12-08 03:38:52,Germany,7
9496,178,New Plan,2020-02-16 17:47:20,France,2
9497,1726,Data Add-on,2019-04-05 06:28:05,Germany,5
9498,602,New Plan,2020-11-26 03:43:51,France,7
